# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.do.save.caches.ms,1739763049489000000,1739763098827000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1739763049489000000,1739763098827000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1739763049489000000,1739763098827000000,0
jps.global.initialize.library.bridges.ms,1739763049489000000,1739763098827000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1739763049489000000,1739763098827000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1739763049489000000,1739763098827000000,0
workspaceModel.moduleBridge.before.changed.ms,1739763049489000000,1739763098827000000,0
jps.apply.loaded.storage.ms,1739763049489000000,1739763098827000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1739763049489000000,1739763098827000000,0
workspaceModel.global.updates.ms,1739763049489000000,1739763098827000000,0
workspaceModel.moduleBridge.update.option.ms,1739763049489000000,1739763098827000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1739763049489000000,1739763098827000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1739763049489000000,1739763098827000000,0
jps.library.entities.serializer.save.entities.ms,1739763049489000000,1739763098827000000,0
workspaceModel.load.cache.from.file.ms,1739763049489000000,1739763098827000000,0
jps.artifact.entities.serializer.load.entities.ms,1739763049489000000,1739763098827000000,0
jps.module.iml.entities.serializer.load.entities.ms,1739763049489000000,1739763098827000000,0
jps.load.project.to.empty.storage.ms,1739763049489000000,1739763098827000000,0
workspaceModel.mutableEntityStorage.instances.count,1739763049489000000,1739763098827000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1739763049489000000,1739763098827000000,0
workspaceModel.mutableEntityStorage.entities.ms,1739763049489000000,1739763098827000000,0
jps.load.initial.state.ms,1739763049489000000,1739763098827000000,0
jps.facet.change.listener.init.bridge.ms,1739763049489000000,1739763098827000000,0
jps.app.storage.content.reader.load.component.ms,1739763049489000000,1739763098827000000,0
workspaceModel.save.cache.to.file.ms,1739763049489000000,1739763098827000000,0
jps.save.global.entities.ms,1739763049489000000,1739763098827000000,5
workspaceModel.sync.entities.ms,1739763049489000000,1739763098827000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1739763049489000000,1739763098827000000,0
jps.global.handle.changed.events.ms,1739763049489000000,1739763098827000000,0
jps.global.handle.before.change.events.ms,1739763049489000000,1739763098827000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1739763049489000000,1739763098827000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1739763049489000000,1739763098827000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1739763049489000000,1739763098827000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1739763049489000000,1739763098827000000,0
jps.project.serializers.load.ms,1739763049489000000,1739763098827000000,0
jps.storage.jps.conf.reader.load.component.ms,1739763049489000000,1739763098827000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1739763049489000000,1739763098827000000,0
jps.global.get.library.ms,1739763049489000000,1739763098827000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1739763049489000000,1739763098827000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1739763049489000000,1739763098827000000,0
jps.global.get.libraries.ms,1739763049489000000,1739763098827000000,0
jps.app.storage.content.writer.save.component.ms,1739763049489000000,1739763098827000000,1
jps.project.serializers.save.ms,1739763049489000000,1739763098827000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1739763049489000000,1739763098827000000,0
workspaceModel.orphan.listener.update.ms,1739763049489000000,1739763098827000000,0
jps.modifiable.module.model.bridge.load.module.ms,1739763049489000000,1739763098827000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1739763049489000000,1739763098827000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1739763049489000000,1739763098827000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1739763049489000000,1739763098827000000,0
workspaceModel.global.apply.state.to.project.ms,1739763049489000000,1739763098827000000,0
workspaceModel.load.cache.metadata.from.file.ms,1739763049489000000,1739763098827000000,0
jps.modifiable.module.model.bridge.new.module.ms,1739763049489000000,1739763098827000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1739763049489000000,1739763098827000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1739763049489000000,1739763098827000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1739763049489000000,1739763098827000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1739763049489000000,1739763098827000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1739763049489000000,1739763098827000000,0
compiler.ArtifactManagerBridge.commit.ms,1739763049489000000,1739763098827000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1739763049489000000,1739763098827000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1739763049489000000,1739763098827000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1739763049489000000,1739763098827000000,0
DiskQueryRelay.tasksRequested,1739763049489000000,1739763098827000000,68
writeAction.wait.ms,1739763049489000000,1739763098827000000,2
DiskQueryRelay.taskWaitingTotalTimeUs,1739763049489000000,1739763098827000000,4619
DiskQueryRelay.tasksExecuted,1739763049489000000,1739763098827000000,68
writeAction.median.wait.ms,1739763049489000000,1739763098827000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1739763049489000000,1739763098827000000,3190
writeAction.max.wait.ms,1739763049489000000,1739763098827000000,6
writeAction.count,1739763049489000000,1739763098827000000,4
NonBlockingReadAction.finalizedExecutionsCount,1739763049489000000,1739763098827000000,2
NonBlockingReadAction.failedExecutionTimeUs,1739763049489000000,1739763098827000000,0
NonBlockingReadAction.failedExecutionsCount,1739763049489000000,1739763098827000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1739763049489000000,1739763098827000000,1256
AWTEventQueue.dispatchTimeTotalNS,1739763049489000000,1739763098827000000,1582218674
cacheStateStorage.get.counter,1739763049489000000,1739763098827000000,0
cacheStateStorage.set.counter,1739763049489000000,1739763098827000000,11
cacheStateStorage.set.duration,1739763049489000000,1739763098827000000,7
cacheStateStorage.get.duration,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.nativeBytesInUse,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1739763049489000000,1739763098827000000,0
FilePageCache.disposedBuffers,1739763049489000000,1739763098827000000,223
FileChannelInterruptsRetryer.totalRetriedAttempts,1739763049489000000,1739763098827000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.totalPagesReadMs,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1739763049489000000,1739763098827000000,0
FilePageCache.uncachedFileAccess,1739763049489000000,1739763098827000000,6
FilePageCacheLockFree.totalPagesWriteMs,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.heapBytesInUse,1739763049489000000,1739763098827000000,0
DirectByteBufferAllocator.hits,1739763049489000000,1739763098827000000,0
FilePageCache.capacityInBytes,1739763049489000000,1739763098827000000,503316478
FilePageCache.pageFastCacheHits,1739763049489000000,1739763098827000000,43
FilePageCache.maxCacheSizeInBytes,1739763049489000000,1739763098827000000,239091712
FilePageCacheLockFree.totalHeapBytesAllocated,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.totalPagesReclaimed,1739763049489000000,1739763098827000000,0
DirectByteBufferAllocator.disposed,1739763049489000000,1739763098827000000,188
FilePageCacheLockFree.totalBytesRequested,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.totalPagesAllocated,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1739763049489000000,1739763098827000000,0
FilePageCache.pageHits,1739763049489000000,1739763098827000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1739763049489000000,1739763098827000000,41959424
StorageLockContext.competingThreads.90P,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.totalPagesHandedOver,1739763049489000000,1739763098827000000,0
StorageLockContext.competingThreads.max,1739763049489000000,1739763098827000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1739763049489000000,1739763098827000000,41959424
FilePageCacheLockFree.totalClosedStoragesReclaimed,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1739763049489000000,1739763098827000000,0
FilePageCache.totalPageLoadsUs,1739763049489000000,1739763098827000000,0
DirectByteBufferAllocator.reclaimed,1739763049489000000,1739763098827000000,35
FilePageCache.maxRegisteredFiles,1739763049489000000,1739763098827000000,538
FilePageCacheLockFree.housekeeperTurnsSkipped,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.totalPagesRequested,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.totalBytesWritten,1739763049489000000,1739763098827000000,0
DirectByteBufferAllocator.misses,1739763049489000000,1739763098827000000,0
StorageLockContext.competingThreads.avg,1739763049489000000,1739763098827000000,0.0
FilePageCache.pageLoads,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.totalPagesWritten,1739763049489000000,1739763098827000000,0
FilePageCache.totalPageDisposalsUs,1739763049489000000,1739763098827000000,0
FilePageCacheLockFree.totalBytesRead,1739763049489000000,1739763098827000000,0
JVM.GC.collections,1739763049489000000,1739763098827000000,4
OS.loadAverage,1739763049489000000,1739763098827000000,1.572265625
JVM.totalTimeAtSafepointsMs,1739763049489000000,1739763098827000000,38
JVM.GC.collectionTimesMs,1739763049489000000,1739763098827000000,34
JVM.totalCpuTimeMs,1739763049489000000,1739763098827000000,9450
JVM.maxHeapBytes,1739763049489000000,1739763098827000000,2147483648
JVM.totalBytesAllocated,1739763049489000000,1739763098827000000,96206544
JVM.threadCount,1739763049489000000,1739763098827000000,109
JVM.usedNativeBytes,1739763049489000000,1739763098827000000,396703336
JVM.newThreadsCount,1739763049489000000,1739763098827000000,9
JVM.totalTimeToSafepointsMs,1739763049489000000,1739763098827000000,1
JVM.totalDirectByteBuffersBytes,1739763049489000000,1739763098827000000,43941271
JVM.totalSafepointCount,1739763049489000000,1739763098827000000,39
JVM.maxThreadCount,1739763049489000000,1739763098827000000,120
JVM.usedHeapBytes,1739763049489000000,1739763098827000000,317809232
